MONTH,DAY_OF_MONTH,FL_DATE,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,DEP_DELAY,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2,21,2/21/20,"Honolulu, HI",HI,Hawaii,"Sacramento, CA",CA,California,6,6,0,,16,0,0,0,0
2,10,2/10/20,"Seattle, WA",WA,Washington,"Honolulu, HI",HI,Hawaii,42,42,0,,16,0,0,0,0
2,23,2/23/20,"Portland, OR",OR,Oregon,"Honolulu, HI",HI,Hawaii,-1,0,0,,16,0,0,0,0
2,16,2/16/20,"Kahului, HI",HI,Hawaii,"Los Angeles, CA",CA,California,17,17,0,,16,0,0,0,0
2,18,2/18/20,"Phoenix, AZ",AZ,Arizona,"Honolulu, HI",HI,Hawaii,4,4,0,,16,0,0,0,0
2,14,2/14/20,"Kahului, HI",HI,Hawaii,"Portland, OR",OR,Oregon,10,10,0,,16,0,0,0,0
2,20,2/20/20,"Kahului, HI",HI,Hawaii,"Portland, OR",OR,Oregon,2,2,0,,16,0,0,0,0
2,28,2/28/20,"Kahului, HI",HI,Hawaii,"Portland, OR",OR,Oregon,4,4,0,,16,0,0,0,0
2,20,2/20/20,"Kahului, HI",HI,Hawaii,"San Jose, CA",CA,California,9,9,0,,16,0,0,5,0
2,22,2/22/20,"Honolulu, HI",HI,Hawaii,"New York, NY",NY,New York,30,30,0,,16,0,0,0,0
2,28,2/28/20,"Boston, MA",MA,Massachusetts,"Orlando, FL",FL,Florida,19,19,0,,17,0,0,0,0
2,20,2/20/20,"Chicago, IL",IL,Illinois,"Chattanooga, TN",TN,Tennessee,36,36,0,,17,0,0,0,0
2,6,2/6/20,"Chicago, IL",IL,Illinois,"Traverse City, MI",MI,Michigan,17,17,0,,17,0,30,0,0
2,17,2/17/20,"Chicago, IL",IL,Illinois,"Cincinnati, OH",KY,Kentucky,20,20,0,,17,0,0,0,2
2,5,2/5/20,"Houston, TX",TX,Texas,"Baton Rouge, LA",LA,Louisiana,17,17,0,,17,0,15,0,0
2,13,2/13/20,"Jackson/Vicksburg, MS",MS,Mississippi,"Houston, TX",TX,Texas,17,17,0,,17,0,23,0,0
2,23,2/23/20,"Norfolk, VA",VA,Virginia,"Newark, NJ",NJ,New Jersey,35,35,0,,17,0,22,0,18
2,14,2/14/20,"New York, NY",NY,New York,"Chicago, IL",IL,Illinois,32,32,0,,17,0,4,0,15
2,24,2/24/20,"Newark, NJ",NJ,New Jersey,"Burlington, VT",VT,Vermont,30,30,0,,17,0,0,0,0
2,11,2/11/20,"Newark, NJ",NJ,New Jersey,"St. Louis, MO",MO,Missouri,17,17,0,,17,0,35,0,0
2,4,2/4/20,"Honolulu, HI",HI,Hawaii,"Los Angeles, CA",CA,California,-9,0,0,,17,0,0,0,0
2,4,2/4/20,"Honolulu, HI",HI,Hawaii,"San Francisco, CA",CA,California,-6,0,0,,17,0,0,0,0
2,18,2/18/20,"Honolulu, HI",HI,Hawaii,"Seattle, WA",WA,Washington,6,6,0,,17,0,0,0,0
2,12,2/12/20,"Kahului, HI",HI,Hawaii,"Seattle, WA",WA,Washington,-9,0,0,,17,0,0,0,0
1,30,1/30/20,"Charlotte, NC",NC,North Carolina,"Birmingham, AL",AL,Alabama,18,18,0,,17,0,0,0,0
1,12,1/12/20,"Charlotte, NC",NC,North Carolina,"Fort Wayne, IN",IN,Indiana,23,23,0,,17,0,0,0,0
1,30,1/30/20,"Indianapolis, IN",IN,Indiana,"Washington, DC",VA,Virginia,19,19,0,,17,0,0,0,0
1,28,1/28/20,"Charlotte, NC",NC,North Carolina,"Scranton/Wilkes-Barre, PA",PA,Pennsylvania,21,21,0,,17,0,7,0,4
1,31,1/31/20,"Albany, NY",NY,New York,"Washington, DC",VA,Virginia,31,31,0,,17,0,0,0,0
1,16,1/16/20,"Charlotte, NC",NC,North Carolina,"Scranton/Wilkes-Barre, PA",PA,Pennsylvania,17,17,0,,17,0,0,0,0
1,17,1/17/20,"Portland, OR",OR,Oregon,"Seattle, WA",WA,Washington,17,17,0,,17,0,11,0,0
1,18,1/18/20,"Seattle, WA",WA,Washington,"Walla Walla, WA",WA,Washington,20,20,0,,17,0,0,0,0
1,24,1/24/20,"Portland, OR",OR,Oregon,"Seattle, WA",WA,Washington,17,17,0,,17,0,0,0,0
1,25,1/25/20,"Seattle, WA",WA,Washington,"Missoula, MT",MT,Montana,24,24,0,,17,0,0,0,0
1,27,1/27/20,"Seattle, WA",WA,Washington,"Dallas, TX",TX,Texas,17,17,0,,17,0,3,0,0
1,28,1/28/20,"Seattle, WA",WA,Washington,"Pasco/Kennewick/Richland, WA",WA,Washington,17,17,0,,17,0,2,0,0
1,29,1/29/20,"Seattle, WA",WA,Washington,"Eugene, OR",OR,Oregon,24,24,0,,17,0,0,0,0
1,31,1/31/20,"Seattle, WA",WA,Washington,"Portland, OR",OR,Oregon,17,17,0,,17,0,1,0,0
1,12,1/12/20,"Dallas/Fort Worth, TX",TX,Texas,"Midland/Odessa, TX",TX,Texas,20,20,0,,18,0,0,0,0
1,31,1/31/20,"St. Louis, MO",MO,Missouri,"Charlotte, NC",NC,North Carolina,39,39,0,,18,0,0,0,11
1,26,1/26/20,"Chicago, IL",IL,Illinois,"West Palm Beach/Palm Beach, FL",FL,Florida,43,43,0,,18,0,0,0,22
1,6,1/6/20,"Dallas/Fort Worth, TX",TX,Texas,"Las Vegas, NV",NV,Nevada,18,18,0,,18,0,12,0,0
1,24,1/24/20,"San Francisco, CA",CA,California,"Dallas/Fort Worth, TX",TX,Texas,31,31,0,,18,0,0,0,0
1,29,1/29/20,"Las Vegas, NV",NV,Nevada,"Dallas/Fort Worth, TX",TX,Texas,18,18,0,,18,0,6,0,0
1,12,1/12/20,"Charlotte, NC",NC,North Carolina,"New Orleans, LA",LA,Louisiana,52,52,0,,18,0,0,0,28
1,1,1/1/20,"Dallas/Fort Worth, TX",TX,Texas,"San Diego, CA",CA,California,18,18,0,,18,0,0,0,0
1,10,1/10/20,"Dallas/Fort Worth, TX",TX,Texas,"Philadelphia, PA",PA,Pennsylvania,117,117,0,,18,0,17,0,99
1,20,1/20/20,"Dallas/Fort Worth, TX",TX,Texas,"Philadelphia, PA",PA,Pennsylvania,46,46,0,,18,0,4,0,28
2,20,2/20/20,"Newark, NJ",NJ,New Jersey,"Nashville, TN",TN,Tennessee,18,18,0,,18,0,11,0,0
2,4,2/4/20,"Honolulu, HI",HI,Hawaii,"Las Vegas, NV",NV,Nevada,-5,0,0,,18,0,0,0,0
2,6,2/6/20,"Honolulu, HI",HI,Hawaii,"Seattle, WA",WA,Washington,1,1,0,,18,0,0,0,0
2,8,2/8/20,"Honolulu, HI",HI,Hawaii,"Seattle, WA",WA,Washington,-2,0,0,,18,0,0,0,0
2,8,2/8/20,"Kahului, HI",HI,Hawaii,"Los Angeles, CA",CA,California,25,25,0,,18,0,0,0,0
2,21,2/21/20,"Kahului, HI",HI,Hawaii,"Los Angeles, CA",CA,California,14,14,0,,18,0,0,0,0
2,25,2/25/20,"Kahului, HI",HI,Hawaii,"Los Angeles, CA",CA,California,21,21,0,,18,0,0,0,0
2,6,2/6/20,"Kahului, HI",HI,Hawaii,"San Diego, CA",CA,California,10,10,0,,18,0,0,0,0
2,11,2/11/20,"Honolulu, HI",HI,Hawaii,"San Jose, CA",CA,California,-4,0,0,,18,0,0,0,0
2,14,2/14/20,"Kahului, HI",HI,Hawaii,"San Jose, CA",CA,California,-1,0,0,,18,0,0,0,0
2,21,2/21/20,"Honolulu, HI",HI,Hawaii,"San Francisco, CA",CA,California,11,11,0,,18,0,0,0,0
2,1,2/1/20,"Kona, HI",HI,Hawaii,"Los Angeles, CA",CA,California,-11,0,0,,18,0,0,0,0
2,27,2/27/20,"Boston, MA",MA,Massachusetts,"New York, NY",NY,New York,29,29,0,,19,0,0,0,8
2,28,2/28/20,"Boston, MA",MA,Massachusetts,"Charlotte Amalie, VI",VI,U.S. Virgin Islands,19,19,0,,19,0,11,0,0
2,28,2/28/20,"Austin, TX",TX,Texas,"Boston, MA",MA,Massachusetts,23,23,0,,19,0,0,0,0
2,28,2/28/20,"Hartford, CT",CT,Connecticut,"West Palm Beach/Palm Beach, FL",FL,Florida,19,19,0,,19,0,23,0,0
2,28,2/28/20,"Newark, NJ",NJ,New Jersey,"Orlando, FL",FL,Florida,19,19,0,,19,0,10,0,0
2,13,2/13/20,"Hayden, CO",CO,Colorado,"Chicago, IL",IL,Illinois,19,19,0,,19,0,48,0,0
2,11,2/11/20,"Newark, NJ",NJ,New Jersey,"Indianapolis, IN",IN,Indiana,19,19,0,,19,0,29,0,0
2,27,2/27/20,"Houston, TX",TX,Texas,"Fayetteville, AR",AR,Arkansas,19,19,0,,19,0,16,0,0
2,9,2/9/20,"Newark, NJ",NJ,New Jersey,"Greensboro/High Point, NC",NC,North Carolina,38,38,0,,19,0,0,0,0
2,26,2/26/20,"Buffalo, NY",NY,New York,"Newark, NJ",NJ,New Jersey,74,74,0,,19,0,37,0,37
1,5,1/5/20,"Seattle, WA",WA,Washington,"Bellingham, WA",WA,Washington,25,25,0,,19,0,0,0,0
1,5,1/5/20,"Kalispell, MT",MT,Montana,"Seattle, WA",WA,Washington,19,19,0,,19,0,23,0,0
1,6,1/6/20,"Seattle, WA",WA,Washington,"Kalispell, MT",MT,Montana,93,93,0,,19,0,0,0,70
1,7,1/7/20,"Eugene, OR",OR,Oregon,"Seattle, WA",WA,Washington,19,19,0,,19,0,2,0,0
1,10,1/10/20,"Seattle, WA",WA,Washington,"Spokane, WA",WA,Washington,19,19,0,,19,0,7,0,0
1,12,1/12/20,"Seattle, WA",WA,Washington,"Missoula, MT",MT,Montana,73,73,0,,19,0,28,0,54
1,16,1/16/20,"Tucson, AZ",AZ,Arizona,"Atlanta, GA",GA,Georgia,19,19,0,,19,0,6,0,0
1,17,1/17/20,"Salt Lake City, UT",UT,Utah,"Ontario, CA",CA,California,19,19,0,,19,0,7,0,0
1,17,1/17/20,"Minneapolis, MN",MN,Minnesota,"Atlanta, GA",GA,Georgia,28,28,0,,19,0,30,0,9
1,17,1/17/20,"Atlanta, GA",GA,Georgia,"Denver, CO",CO,Colorado,118,118,0,,19,84,0,0,0
1,17,1/17/20,"Atlanta, GA",GA,Georgia,"Jacksonville, FL",FL,Florida,26,26,0,,19,0,0,0,0
1,17,1/17/20,"Minneapolis, MN",MN,Minnesota,"Detroit, MI",MI,Michigan,19,19,0,,19,0,40,0,0
1,4,1/4/20,"Charlotte, NC",NC,North Carolina,"Jackson/Vicksburg, MS",MS,Mississippi,43,43,0,,20,0,32,0,23
1,17,1/17/20,"Philadelphia, PA",PA,Pennsylvania,"Grand Rapids, MI",MI,Michigan,20,20,0,,20,0,77,0,0
1,5,1/5/20,"Charlotte, NC",NC,North Carolina,"White Plains, NY",NY,New York,106,106,0,,20,0,0,0,83
1,20,1/20/20,"Charlotte, NC",NC,North Carolina,"Charleston/Dunbar, WV",WV,West Virginia,43,43,0,,20,0,0,0,20
1,2,1/2/20,"Charlotte, NC",NC,North Carolina,"Gainesville, FL",FL,Florida,20,20,0,,20,0,18,0,0
1,2,1/2/20,"Portland, OR",OR,Oregon,"Bend/Redmond, OR",OR,Oregon,23,23,0,,20,0,0,0,0
1,2,1/2/20,"Seattle, WA",WA,Washington,"Sacramento, CA",CA,California,39,39,0,,20,0,0,0,0
1,4,1/4/20,"Seattle, WA",WA,Washington,"Spokane, WA",WA,Washington,20,20,0,,20,0,0,0,0
1,5,1/5/20,"Spokane, WA",WA,Washington,"San Diego, CA",CA,California,20,20,0,,20,0,11,0,0
1,6,1/6/20,"Portland, OR",OR,Oregon,"Santa Rosa, CA",CA,California,20,20,0,,20,0,6,0,0
1,10,1/10/20,"Seattle, WA",WA,Washington,"Pullman, WA",WA,Washington,20,20,0,,20,0,22,0,0
2,6,2/6/20,"Atlanta, GA",GA,Georgia,"Nashville, TN",TN,Tennessee,20,20,0,,20,0,47,0,0
2,12,2/12/20,"Nashville, TN",TN,Tennessee,"Austin, TX",TX,Texas,20,20,0,,20,0,10,0,0
2,12,2/12/20,"Denver, CO",CO,Colorado,"Fort Lauderdale, FL",FL,Florida,20,20,0,,20,0,64,0,0
2,12,2/12/20,"Denver, CO",CO,Colorado,"Spokane, WA",WA,Washington,58,58,0,,20,0,6,0,38
2,24,2/24/20,"Fort Lauderdale, FL",FL,Florida,"Las Vegas, NV",NV,Nevada,21,21,0,,21,0,11,0,0
2,25,2/25/20,"Orlando, FL",FL,Florida,"New York, NY",NY,New York,33,33,0,,21,0,0,0,0
2,26,2/26/20,"Boston, MA",MA,Massachusetts,"Fort Myers, FL",FL,Florida,21,21,0,,21,0,5,0,0
2,26,2/26/20,"Fort Lauderdale, FL",FL,Florida,"Philadelphia, PA",PA,Pennsylvania,21,21,0,,21,0,0,0,0
2,26,2/26/20,"Orlando, FL",FL,Florida,"Providence, RI",RI,Rhode Island,21,21,0,,21,0,19,0,0
2,26,2/26/20,"Fort Lauderdale, FL",FL,Florida,"New York, NY",NY,New York,51,51,0,,21,0,0,0,1
2,27,2/27/20,"New York, NY",NY,New York,"West Palm Beach/Palm Beach, FL",FL,Florida,21,21,0,,21,0,18,0,0
2,27,2/27/20,"White Plains, NY",NY,New York,"Tampa, FL",FL,Florida,107,107,0,,21,0,1,0,86
2,26,2/26/20,"Newark, NJ",NJ,New Jersey,"Cleveland, OH",OH,Ohio,45,45,0,,21,0,20,0,24
2,4,2/4/20,"Honolulu, HI",HI,Hawaii,"Los Angeles, CA",CA,California,-5,0,0,,21,0,0,0,0
1,9,1/9/20,"Washington, DC",VA,Virginia,"Hartford, CT",CT,Connecticut,21,21,0,,21,0,18,0,0
1,16,1/16/20,"Greensboro/High Point, NC",NC,North Carolina,"Washington, DC",VA,Virginia,68,68,0,,21,0,2,0,47
1,3,1/3/20,"Richmond, VA",VA,Virginia,"Charlotte, NC",NC,North Carolina,28,28,0,,21,0,6,0,7
1,4,1/4/20,"Richmond, VA",VA,Virginia,"Charlotte, NC",NC,North Carolina,31,31,0,,21,0,12,0,10
1,21,1/21/20,"Charlotte, NC",NC,North Carolina,"Burlington, VT",VT,Vermont,71,71,0,,21,0,5,0,50
1,3,1/3/20,"Seattle, WA",WA,Washington,"Spokane, WA",WA,Washington,24,24,0,,21,0,0,0,0
1,4,1/4/20,"Seattle, WA",WA,Washington,"El Paso, TX",TX,Texas,21,21,0,,21,0,1,0,0
1,4,1/4/20,"Seattle, WA",WA,Washington,"Eugene, OR",OR,Oregon,21,21,0,,21,0,14,0,0
1,22,1/22/20,"Seattle, WA",WA,Washington,"Portland, OR",OR,Oregon,22,22,0,,22,0,3,0,0
1,23,1/23/20,"Portland, OR",OR,Oregon,"Seattle, WA",WA,Washington,22,22,0,,22,0,4,0,0
1,23,1/23/20,"Portland, OR",OR,Oregon,"Reno, NV",NV,Nevada,22,22,0,,22,0,11,0,0
1,23,1/23/20,"Portland, OR",OR,Oregon,"Billings, MT",MT,Montana,26,26,0,,22,0,0,0,0
1,24,1/24/20,"Seattle, WA",WA,Washington,"Portland, OR",OR,Oregon,22,22,0,,22,0,1,0,0
1,4,1/4/20,"Dallas/Fort Worth, TX",TX,Texas,"Charlotte, NC",NC,North Carolina,58,58,0,,22,0,0,0,33
1,5,1/5/20,"Dallas/Fort Worth, TX",TX,Texas,"Austin, TX",TX,Texas,91,91,0,,22,0,6,0,69
1,18,1/18/20,"Philadelphia, PA",PA,Pennsylvania,"Tampa, FL",FL,Florida,22,22,0,,22,0,16,0,0
1,22,1/22/20,"Las Vegas, NV",NV,Nevada,"Philadelphia, PA",PA,Pennsylvania,22,22,0,,22,0,7,0,0
1,6,1/6/20,"Fargo, ND",ND,North Dakota,"Phoenix, AZ",AZ,Arizona,52,52,0,,22,0,0,0,1
1,27,1/27/20,"Dallas/Fort Worth, TX",TX,Texas,"Denver, CO",CO,Colorado,76,76,0,,22,0,0,0,45
2,10,2/10/20,"Kahului, HI",HI,Hawaii,"Lihue, HI",HI,Hawaii,13,13,0,,22,12,0,0,1
2,14,2/14/20,"Lihue, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,24,24,0,,22,0,0,0,2
2,2,2/2/20,"Dallas/Fort Worth, TX",TX,Texas,"Reno, NV",NV,Nevada,22,22,0,,22,0,38,0,0
2,29,2/29/20,"Chicago, IL",IL,Illinois,"Palm Springs, CA",CA,California,35,35,0,,22,0,0,0,0
2,16,2/16/20,"Phoenix, AZ",AZ,Arizona,"Lihue, HI",HI,Hawaii,74,74,0,,22,0,0,0,0
2,13,2/13/20,"Lihue, HI",HI,Hawaii,"Phoenix, AZ",AZ,Arizona,22,22,0,,22,0,20,0,0
2,25,2/25/20,"Boston, MA",MA,Massachusetts,"Buffalo, NY",NY,New York,23,23,0,,23,0,4,0,0
2,26,2/26/20,"Newark, NJ",NJ,New Jersey,"Orlando, FL",FL,Florida,63,63,0,,23,0,49,0,40
2,27,2/27/20,"Chicago, IL",IL,Illinois,"Buffalo, NY",NY,New York,23,23,0,,23,0,10,0,0
2,12,2/12/20,"Houston, TX",TX,Texas,"Little Rock, AR",AR,Arkansas,23,23,0,,23,0,1,0,0
2,3,2/3/20,"Gulfport/Biloxi, MS",MS,Mississippi,"Houston, TX",TX,Texas,26,26,0,,23,0,0,0,0
2,26,2/26/20,"Newark, NJ",NJ,New Jersey,"Buffalo, NY",NY,New York,44,44,0,,23,0,12,0,21
1,16,1/16/20,"Riverton/Lander, WY",WY,Wyoming,"Denver, CO",CO,Colorado,26,26,0,,23,0,0,0,0
1,20,1/20/20,"Newark, NJ",NJ,New Jersey,"Raleigh/Durham, NC",NC,North Carolina,59,59,0,,23,0,0,0,30
1,19,1/19/20,"Albuquerque, NM",NM,New Mexico,"Houston, TX",TX,Texas,49,49,0,,23,0,0,0,0
1,4,1/4/20,"Newark, NJ",NJ,New Jersey,"Las Vegas, NV",NV,Nevada,75,75,0,,23,0,0,0,30
1,4,1/4/20,"Washington, DC",VA,Virginia,"Sacramento, CA",CA,California,162,162,0,,23,0,0,0,37
1,3,1/3/20,"Newark, NJ",NJ,New Jersey,"Austin, TX",TX,Texas,48,48,0,,23,0,21,0,25
1,3,1/3/20,"Denver, CO",CO,Colorado,"Kahului, HI",HI,Hawaii,78,78,0,,23,0,0,0,26
1,16,1/16/20,"Wichita, KS",KS,Kansas,"Dallas/Fort Worth, TX",TX,Texas,24,24,0,,24,0,17,0,0
1,16,1/16/20,"Birmingham, AL",AL,Alabama,"Dallas/Fort Worth, TX",TX,Texas,24,24,0,,24,0,52,0,0
1,6,1/6/20,"Philadelphia, PA",PA,Pennsylvania,"Chicago, IL",IL,Illinois,82,82,0,,24,0,0,0,56
1,11,1/11/20,"Dallas/Fort Worth, TX",TX,Texas,"Oklahoma City, OK",OK,Oklahoma,25,25,0,,24,0,0,0,0
1,6,1/6/20,"Charlotte, NC",NC,North Carolina,"Austin, TX",TX,Texas,34,34,0,,24,0,0,0,0
1,15,1/15/20,"Chicago, IL",IL,Illinois,"Charlotte, NC",NC,North Carolina,69,69,0,,24,0,0,0,45
1,7,1/7/20,"Dallas/Fort Worth, TX",TX,Texas,"Las Vegas, NV",NV,Nevada,39,39,0,,24,0,0,0,4
1,7,1/7/20,"Detroit, MI",MI,Michigan,"Charlotte, NC",NC,North Carolina,26,26,0,,24,0,2,0,2
1,30,1/30/20,"Orlando, FL",FL,Florida,"Philadelphia, PA",PA,Pennsylvania,95,95,0,,24,0,13,0,71
2,6,2/6/20,"New Orleans, LA",LA,Louisiana,"Houston, TX",TX,Texas,71,71,0,,24,0,0,0,47
2,7,2/7/20,"Baltimore, MD",MD,Maryland,"Hartford, CT",CT,Connecticut,30,30,0,,24,0,0,0,2
2,7,2/7/20,"Baltimore, MD",MD,Maryland,"Denver, CO",CO,Colorado,70,70,0,,24,0,0,0,21
2,7,2/7/20,"Denver, CO",CO,Colorado,"Chicago, IL",IL,Illinois,56,56,0,,24,0,22,0,32
2,7,2/7/20,"Jacksonville, FL",FL,Florida,"Atlanta, GA",GA,Georgia,24,24,0,,24,0,8,0,0
2,13,2/13/20,"Washington, DC",VA,Virginia,"Dallas, TX",TX,Texas,113,113,0,,24,0,0,0,87
2,19,2/19/20,"Atlanta, GA",GA,Georgia,"Las Vegas, NV",NV,Nevada,24,24,0,,24,0,24,0,0
2,19,2/19/20,"Dallas, TX",TX,Texas,"Austin, TX",TX,Texas,28,28,0,,24,0,0,0,0
2,9,2/9/20,"Detroit, MI",MI,Michigan,"Burlington, VT",VT,Vermont,55,55,0,,24,0,13,0,31
2,9,2/9/20,"Atlanta, GA",GA,Georgia,"Little Rock, AR",AR,Arkansas,38,38,0,,24,0,0,0,0
2,14,2/14/20,"New York, NY",NY,New York,"Washington, DC",VA,Virginia,45,45,0,,24,0,0,0,21
2,19,2/19/20,"Boston, MA",MA,Massachusetts,"Charlotte, NC",NC,North Carolina,25,25,0,,25,0,13,0,0
2,20,2/20/20,"Boston, MA",MA,Massachusetts,"Orlando, FL",FL,Florida,39,39,0,,25,0,4,0,14
2,21,2/21/20,"West Palm Beach/Palm Beach, FL",FL,Florida,"Boston, MA",MA,Massachusetts,36,36,0,,25,0,0,0,0
2,27,2/27/20,"Raleigh/Durham, NC",NC,North Carolina,"Boston, MA",MA,Massachusetts,91,91,0,,25,0,0,0,53
2,28,2/28/20,"San Francisco, CA",CA,California,"Fort Lauderdale, FL",FL,Florida,54,54,0,,25,0,0,0,6
2,6,2/6/20,"Newark, NJ",NJ,New Jersey,"Rochester, NY",NY,New York,62,62,0,,25,0,35,0,37
2,7,2/7/20,"Houston, TX",TX,Texas,"Corpus Christi, TX",TX,Texas,37,37,0,,25,0,0,0,0
2,15,2/15/20,"Chicago, IL",IL,Illinois,"Jacksonville, FL",FL,Florida,25,25,0,,25,0,13,0,0
1,12,1/12/20,"Charlotte, NC",NC,North Carolina,"Columbia, SC",SC,South Carolina,30,30,0,,25,0,0,0,0
1,3,1/3/20,"Boise, ID",ID,Idaho,"Seattle, WA",WA,Washington,25,25,0,,25,0,11,0,0
1,4,1/4/20,"Portland, OR",OR,Oregon,"Reno, NV",NV,Nevada,26,26,0,,25,0,0,0,0
1,11,1/11/20,"Sun Valley/Hailey/Ketchum, ID",ID,Idaho,"Seattle, WA",WA,Washington,27,27,0,,25,0,0,0,0
1,14,1/14/20,"Seattle, WA",WA,Washington,"Pasco/Kennewick/Richland, WA",WA,Washington,25,25,0,,25,0,19,0,0
1,14,1/14/20,"Seattle, WA",WA,Washington,"Pullman, WA",WA,Washington,25,25,0,,25,0,34,0,0
1,15,1/15/20,"Seattle, WA",WA,Washington,"Pullman, WA",WA,Washington,25,25,0,,25,0,22,0,0
1,17,1/17/20,"Seattle, WA",WA,Washington,"Spokane, WA",WA,Washington,28,28,0,,25,0,0,0,0
1,17,1/17/20,"Seattle, WA",WA,Washington,"Portland, OR",OR,Oregon,27,27,0,,25,0,0,0,0
1,18,1/18/20,"Portland, OR",OR,Oregon,"Eugene, OR",OR,Oregon,25,25,0,,25,0,15,0,0
1,31,1/31/20,"Miami, FL",FL,Florida,"Dallas/Fort Worth, TX",TX,Texas,26,26,0,,26,0,2,0,0
1,5,1/5/20,"Dallas/Fort Worth, TX",TX,Texas,"Boston, MA",MA,Massachusetts,49,49,0,,26,0,0,0,8
1,5,1/5/20,"Charlotte, NC",NC,North Carolina,"Raleigh/Durham, NC",NC,North Carolina,26,26,0,,26,0,21,0,0
1,13,1/13/20,"Fort Myers, FL",FL,Florida,"Denver, CO",CO,Colorado,32,32,0,,26,0,0,0,0
1,18,1/18/20,"San Francisco, CA",CA,California,"Denver, CO",CO,Colorado,43,43,0,,26,0,6,0,17
1,18,1/18/20,"Orlando, FL",FL,Florida,"Syracuse, NY",NY,New York,59,59,0,,26,0,0,0,22
1,22,1/22/20,"Denver, CO",CO,Colorado,"Cedar Rapids/Iowa City, IA",IA,Iowa,35,35,0,,26,0,0,0,0
1,24,1/24/20,"Miami, FL",FL,Florida,"Atlanta, GA",GA,Georgia,122,122,0,,26,0,0,0,95
1,3,1/3/20,"Atlanta, GA",GA,Georgia,"Fort Lauderdale, FL",FL,Florida,26,26,0,,26,0,26,0,0
1,3,1/3/20,"Atlanta, GA",GA,Georgia,"Philadelphia, PA",PA,Pennsylvania,39,39,0,,26,0,0,0,0
2,13,2/13/20,"Charlotte, NC",NC,North Carolina,"New York, NY",NY,New York,78,78,0,,26,0,0,0,48
2,6,2/6/20,"Fort Lauderdale, FL",FL,Florida,"Houston, TX",TX,Texas,50,50,0,,26,0,0,0,14
2,6,2/6/20,"Houston, TX",TX,Texas,"Orlando, FL",FL,Florida,34,34,0,,26,0,0,0,3
2,6,2/6/20,"Chicago, IL",IL,Illinois,"Detroit, MI",MI,Michigan,26,26,0,,26,0,12,0,0
2,6,2/6/20,"Chicago, IL",IL,Illinois,"Fort Myers, FL",FL,Florida,27,27,0,,26,0,45,0,1
2,6,2/6/20,"New Orleans, LA",LA,Louisiana,"Dallas, TX",TX,Texas,39,39,0,,26,0,0,0,0
2,6,2/6/20,"Seattle, WA",WA,Washington,"Denver, CO",CO,Colorado,29,29,0,,26,0,2,0,3
2,6,2/6/20,"St. Louis, MO",MO,Missouri,"Washington, DC",VA,Virginia,47,47,0,,26,0,0,0,10
2,7,2/7/20,"Denver, CO",CO,Colorado,"Dallas, TX",TX,Texas,56,56,0,,27,0,23,0,29
2,13,2/13/20,"San Jose, CA",CA,California,"Ontario, CA",CA,California,39,39,0,,27,0,0,0,1
2,13,2/13/20,"St. Louis, MO",MO,Missouri,"Tulsa, OK",OK,Oklahoma,30,30,0,,27,0,11,0,3
2,6,2/6/20,"Denver, CO",CO,Colorado,"Baltimore, MD",MD,Maryland,27,27,0,,27,0,22,0,0
2,17,2/17/20,"Atlanta, GA",GA,Georgia,"Bloomington/Normal, IL",IL,Illinois,27,27,0,,27,0,20,0,0
2,5,2/5/20,"Atlanta, GA",GA,Georgia,"Tallahassee, FL",FL,Florida,40,40,0,,27,0,10,0,13
2,6,2/6/20,"Chattanooga, TN",TN,Tennessee,"New York, NY",NY,New York,39,39,0,,27,0,0,0,0
2,11,2/11/20,"Atlanta, GA",GA,Georgia,"Alexandria, LA",LA,Louisiana,27,27,0,,27,0,12,0,0
2,10,2/10/20,"New York, NY",NY,New York,"Cleveland, OH",OH,Ohio,27,27,0,,27,0,8,0,0
1,12,1/12/20,"Seattle, WA",WA,Washington,"Pasco/Kennewick/Richland, WA",WA,Washington,27,27,0,,27,0,16,0,0
1,12,1/12/20,"Los Angeles, CA",CA,California,"Everett, WA",WA,Washington,27,27,0,,27,0,57,0,0
1,13,1/13/20,"Seattle, WA",WA,Washington,"Missoula, MT",MT,Montana,27,27,0,,27,0,4,0,0
1,15,1/15/20,"Portland, OR",OR,Oregon,"Medford, OR",OR,Oregon,27,27,0,,27,0,12,0,0
1,15,1/15/20,"Seattle, WA",WA,Washington,"Spokane, WA",WA,Washington,27,27,0,,27,0,7,0,0
1,13,1/13/20,"Dallas/Fort Worth, TX",TX,Texas,"Ontario, CA",CA,California,27,27,0,,27,0,12,0,0
1,31,1/31/20,"San Francisco, CA",CA,California,"Charlotte, NC",NC,North Carolina,31,31,0,,27,0,11,0,4
1,1,1/1/20,"Portland, OR",OR,Oregon,"Denver, CO",CO,Colorado,28,28,0,,28,0,0,0,0
1,22,1/22/20,"Dallas/Fort Worth, TX",TX,Texas,"Brownsville, TX",TX,Texas,45,45,0,,28,0,0,0,14
